well_id,sno,state,district,block,location,latitude,longitude,year,ph,ec,co3,hco3,cl,so4,no3,po4,th,ca,mg,na,k,f,tds,sio2
W153100073502101,4499,Goa,North Goa,,Britona,15.5125,73.8428,2019,7.91,182.0,0.0,49.0,18.0,19.0,0.0,,50.0,14.0,4.0,15.0,1.0,0.8200000000000001,109.2,
W152959073550001,4500,Goa,North Goa,,Velha Goa,15.4997,73.9167,2019,8.82,492.0,12.0,61.0,25.0,50.0,0.0,,85.0,22.0,7.0,29.0,1.0,0.49,295.2,
W152729073481501,4501,Goa,North Goa,,Karanjhalen,15.4581,73.8042,2019,9.73,438.0,18.0,18.0,46.0,59.0,29.0,,90.0,16.0,12.0,40.0,5.0,0.34,262.8,
W152353073501201,4502,Goa,South Goa,,Chikalim,15.3981,73.8367,2019,8.22,386.0,0.0,43.0,43.0,44.0,48.0,,85.0,20.0,9.0,38.0,3.0,0.54,231.6,
W152211073502401,4503,Goa,South Goa,,Bagmola,15.3711,73.8375,2019,7.8,269.0,0.0,49.0,28.0,34.0,22.0,,60.0,14.0,6.0,28.0,2.0,0.46,161.4,
W151856073565501,4504,Goa,South Goa,,Ballynuvhen,15.3156,73.9486,2019,7.75,234.0,0.0,67.0,25.0,25.0,6.0,,50.0,14.0,4.0,28.0,1.0,0.54,140.4,
W151048074000001,4505,Goa,South Goa,,Cuncalim,15.18,74.0,2019,9.02,438.0,24.0,12.0,28.0,99.0,7.0,,45.0,14.0,2.0,63.0,2.0,0.71,262.8,
W150225073593201,4506,Goa,South Goa,,Agonda Desaiwada,15.0403,73.9922,2019,7.7,479.0,0.0,55.0,28.0,98.0,7.0,,50.0,18.0,1.0,68.0,6.0,0.55,287.4,
W150023074030201,4507,Goa,South Goa,,Canacona,15.0064,74.0506,2019,7.48,312.0,0.0,79.0,28.0,38.0,4.0,,60.0,14.0,6.0,36.0,2.0,0.54,187.2,
W150534074015001,4508,Goa,South Goa,,Padi,15.0928,74.0306,2019,7.54,204.0,0.0,55.0,14.0,37.0,0.0,,60.0,12.0,7.0,24.0,1.0,0.63,122.4,
W150112074043101,4509,Goa,South Goa,,Sristal,15.02,74.0753,2019,7.76,331.0,0.0,79.0,18.0,71.0,1.0,,60.0,18.0,4.0,43.0,1.0,0.64,198.6,
W140147074090001,4510,Goa,South Goa,,Mashe,14.025,74.1469,2019,7.71,241.0,0.0,24.0,21.0,65.0,0.0,,20.0,6.0,1.0,42.0,1.0,0.64,144.6,
W145439074051101,4511,Goa,North Goa,,Polem(polen),14.9108,74.0864,2019,8.31,443.0,24.0,122.0,39.0,30.0,1.0,,140.0,22.0,21.0,38.0,4.0,0.42,265.8,
W145656074032201,4512,Goa,South Goa,,Daptamol Lolien,14.9489,74.0561,2019,7.71,285.0,0.0,24.0,18.0,66.0,1.0,,25.0,6.0,2.0,42.0,0.0,0.72,171.0,
W150207074070801,4513,Goa,North Goa,,Shrishtal Gaondongar,15.0353,74.1189,2019,7.68,375.0,0.0,67.0,14.0,96.0,6.0,,40.0,12.0,2.0,58.0,1.0,0.65,225.0,
W150522074130001,4514,Goa,South Goa,,Netrolim,15.0894,74.2167,2019,7.57,325.0,0.0,92.0,14.0,66.0,1.0,,80.0,20.0,7.0,36.0,4.0,0.48,195.0,
W150750074122701,4515,Goa,South Goa,,Vadam,15.1306,74.2075,2019,8.27,253.0,0.0,12.0,14.0,76.0,4.0,,30.0,6.0,4.0,42.0,0.0,0.72,151.8,
W151054074133501,4516,Goa,South Goa,,Bhati,15.1817,74.2264,2019,8.11,222.0,0.0,24.0,11.0,68.0,0.0,,10.0,4.0,0.0,40.0,0.0,0.64,133.2,
W150856074075501,4517,Goa,South Goa,,Deulwada Kolamba,15.1489,74.1319,2019,7.57,274.0,0.0,55.0,14.0,57.0,1.0,,50.0,8.0,7.0,36.0,2.0,0.67,164.4,
W150951074062401,4518,Goa,South Goa,,Revona,15.1642,74.1067,2019,7.74,269.0,0.0,37.0,25.0,41.0,15.0,,50.0,12.0,5.0,30.0,4.0,0.52,161.4,
W151111074054301,4519,Goa,South Goa,,Jambavli,15.1864,74.0953,2019,7.53,264.0,0.0,31.0,14.0,66.0,2.0,,35.0,8.0,4.0,42.0,1.0,0.51,158.4,
W151301074045301,4520,Goa,South Goa,,Quepem,15.2169,74.0814,2019,7.81,406.0,0.0,49.0,18.0,102.0,1.0,,45.0,12.0,4.0,61.0,2.0,0.77,243.6,
W151417074065001,4521,Goa,South Goa,,Ghadiawada,15.2381,74.1139,2019,7.95,240.0,0.0,24.0,25.0,36.0,0.0,,30.0,8.0,2.0,25.0,6.0,0.61,144.0,
W151718074104801,4522,Goa,South Goa,,Kalay,15.2883,74.18,2019,8.27,251.0,0.0,31.0,25.0,36.0,2.0,,30.0,8.0,2.0,31.0,1.0,0.52,150.6,
W253422080130901,4523,Goa,North Goa,,Kapsa,15.2733,74.1003,2019,7.97,479.0,0.0,61.0,39.0,71.0,23.0,,85.0,18.0,10.0,54.0,9.0,0.6900000000000001,287.4,
W151657074054501,4524,Goa,North Goa,,Panchawadi(pz),15.2825,74.0958,2019,8.21,185.0,0.0,37.0,18.0,30.0,1.0,,25.0,6.0,2.0,26.0,2.0,0.6000000000000001,111.0,
W151723074461101,4525,Goa,North Goa,,Guddemal,15.2856,74.7689,2019,7.37,228.0,0.0,49.0,18.0,37.0,6.0,,45.0,10.0,5.0,30.0,2.0,0.66,136.8,
W151912074020801,4526,Goa,North Goa,,Shiroda,15.32,74.0356,2019,7.94,243.0,0.0,43.0,25.0,40.0,14.0,,50.0,12.0,5.0,30.0,3.0,0.61,145.8,
W151819074025401,4527,Goa,North Goa,,Mankem,15.3053,74.0483,2019,7.83,270.0,0.0,37.0,25.0,58.0,0.0,,45.0,6.0,7.0,40.0,4.0,0.67,162.0,
W152542074113601,4529,Goa,South Goa,,Bolkharnem,15.4283,74.1933,2019,7.59,176.0,0.0,31.0,14.0,36.0,5.0,,30.0,6.0,4.0,23.0,2.0,0.64,105.6,
W152003074143901,4530,Goa,South Goa,,Collem(kolamba),15.3342,74.2442,2019,8.27,194.0,0.0,37.0,14.0,45.0,0.0,,20.0,6.0,1.0,32.0,1.0,0.47,116.4,
W152700073570001,4531,Goa,North Goa,,Kundel Dassolwada,15.4528,73.9525,2019,8.19,189.0,0.0,37.0,18.0,36.0,2.0,,20.0,4.0,2.0,30.0,1.0,0.4,113.4,
W155500075404001,4532,KARNATAKA,Bagalkot,BADAMI,Badami1,15.9167,75.6778,2019,8.8,593.0,24.0,67.0,64.0,110.0,2.0,,90.0,24.0,7.0,91.0,8.0,0.76,355.8,
W160039075324201,4533,KARNATAKA,Bagalkot,BADAMI,Kerur A,16.0108,75.545,2019,7.99,1389.0,0.0,238.0,256.0,100.0,14.0,,340.0,76.0,36.0,177.0,7.0,1.38,833.4,0.0
W155700075480001,4534,KARNATAKA,Bagalkot,BADAMI,Pattadakal,15.95,75.8,2019,8.8,2960.0,30.0,458.0,561.0,100.0,59.0,,440.0,32.0,87.0,370.0,208.0,2.18,1776.0,
W160315075563001,4535,KARNATAKA,Bagalkot,HUNGUND,Amingad,16.0542,75.9417,2019,9.03,2910.0,108.0,153.0,568.0,240.0,309.0,,590.0,24.0,129.0,445.0,3.0,2.48,1746.0,0.0
W155742075575601,4536,KARNATAKA,Bagalkot,HUNGUND,Ilhal,15.9617,75.9656,2019,8.9,1091.0,96.0,256.0,57.0,106.0,55.0,,200.0,12.0,41.0,171.0,57.0,0.94,654.6,0.0
W160600076104502,4537,KARNATAKA,Bagalkot,HUNGUND,Kardi (A),16.1,76.1792,2019,8.51,4730.0,30.0,525.0,632.0,1350.0,4.0,,550.0,84.0,83.0,978.0,9.0,3.25,2838.0,0.0
W163420075205501,4538,KARNATAKA,Bagalkot,JAMKHANDI,Alagur,16.5722,75.3486,2019,8.53,9980.0,48.0,98.0,1448.0,2980.0,219.0,,1500.0,216.0,233.0,2036.0,48.0,3.62,5988.0,0.0
W162845075075501,4539,KARNATAKA,Bagalkot,JAMKHANDI,Banhatti,16.4792,75.1319,2019,7.98,1469.0,0.0,92.0,227.0,300.0,23.0,,440.0,116.0,36.0,126.0,5.0,1.35,881.4,0.0
W163223075194701,4540,KARNATAKA,Bagalkot,JAMKHANDI,Kumbarhal,16.5397,75.3297,2019,8.35,2090.0,18.0,98.0,369.0,380.0,7.0,,630.0,92.0,97.0,205.0,1.0,1.31,1254.0,0.0
W162830075063001,4541,KARNATAKA,Bagalkot,JAMKHANDI,Rabakavi,16.475,75.1083,2019,9.51,1629.0,6.0,12.0,284.0,364.0,9.0,,260.0,64.0,24.0,258.0,6.0,1.02,977.4,0.0
W164130075200001,4542,KARNATAKA,Bagalkot,JAMKHANDI,Savalgi2,16.6917,75.3333,2019,8.34,2950.0,54.0,207.0,625.0,280.0,1.0,,820.0,52.0,168.0,326.0,13.0,1.16,1770.0,0.0
W162022075163401,4543,KARNATAKA,Bagalkot,MUDHOL,Mudhol A,16.3394,75.2761,2019,7.83,3720.0,0.0,137.0,788.0,660.0,107.0,,1340.0,236.0,182.0,301.0,1.0,1.5,2232.0,0.0
W162100075383001,4544,KARNATAKA,Bagalkot,BILGI,Badagandi,16.35,75.6417,2019,8.75,2090.0,96.0,439.0,291.0,144.0,3.0,,310.0,28.0,58.0,326.0,87.0,2.76,1254.0,
W132030077463001,4545,KARNATAKA,Bangalore Rural,DEVANHALLI,Avathi,13.3417,77.775,2019,8.63,2490.0,54.0,177.0,316.0,104.0,429.0,,285.0,22.0,56.0,156.0,331.0,1.02,1494.0,0.0
W131658077365301,4546,KARNATAKA,Bangalore Rural,DEVANHALLI,Bairasandra,13.2828,77.6147,2019,8.08,2140.0,0.0,238.0,312.0,132.0,382.0,,735.0,216.0,47.0,149.0,11.0,0.65,1284.0,0.0
W131759077420101,4547,KARNATAKA,Bangalore Rural,DEVANHALLI,Kodagurki A,13.2997,77.7003,2019,8.22,1500.0,0.0,250.0,188.0,83.0,76.0,,165.0,20.0,28.0,120.0,196.0,0.6900000000000001,900.0,0.0
W131630077390001,4548,KARNATAKA,Bangalore Rural,DEVANHALLI,Vishwanathapura,13.275,77.65,2019,8.05,2010.0,0.0,116.0,426.0,80.0,102.0,,450.0,130.0,30.0,181.0,47.0,0.49,1206.0,0.0
W131713077321801,4549,KARNATAKA,Bangalore Rural,DODBALLAPUR,Dodballapur,13.2869,77.5383,2019,8.16,2810.0,0.0,201.0,646.0,155.0,27.0,,495.0,54.0,87.0,328.0,51.0,0.49,1686.0,0.0
W130400077190001,4550,KARNATAKA,Bangalore Rural,NELAMANGALA,Mahadevapura,13.0667,77.3167,2019,8.55,655.0,18.0,0.0,107.0,62.0,51.0,,130.0,32.0,12.0,68.0,2.0,1.12,393.0,0.0
W131120077134001,4551,KARNATAKA,Bangalore Rural,NELAMANGALA,Shivagange1,13.1889,77.2278,2019,8.98,450.0,60.0,37.0,46.0,34.0,0.0,,100.0,8.0,19.0,68.0,5.0,1.07,270.0,0.0
W124745077362501,4552,KARNATAKA,Bangalore Urban,ANEKAL,Begihalli,12.7958,77.6069,2019,7.84,1660.0,0.0,116.0,305.0,154.0,136.0,,365.0,72.0,45.0,220.0,4.0,0.64,996.0,0.0
W125440077340401,4553,KARNATAKA,Bangalore Urban,ANEKAL,Jigani,12.9111,77.5678,2019,7.86,1070.0,0.0,280.0,138.0,67.0,56.0,,210.0,44.0,24.0,130.0,10.0,2.76,642.0,
W125655077341901,4554,KARNATAKA,Bangalore Urban,BANGALORE NORTH,Basavanagudi,12.9486,77.5719,2019,7.96,940.0,0.0,195.0,149.0,86.0,43.0,,160.0,36.0,17.0,134.0,9.0,0.68,564.0,0.0
W125147077335601,4555,KARNATAKA,Bangalore Urban,BANGALORE NORTH,Gollahalli,12.8631,77.5656,2019,8.12,2350.0,0.0,134.0,476.0,374.0,50.0,,360.0,58.0,52.0,380.0,4.0,1.33,1410.0,0.0
W130230077350001,4556,KARNATAKA,Bangalore Urban,BANGALORE NORTH,Hebbal2,13.0417,77.5833,2019,7.84,940.0,0.0,189.0,163.0,67.0,56.0,,190.0,44.0,19.0,135.0,4.0,0.78,564.0,
W130335077343701,4557,KARNATAKA,Bangalore Urban,BANGALORE NORTH,Kodigehalli,13.0597,77.5675,2019,8.1,1150.0,0.0,281.0,170.0,53.0,74.0,,310.0,38.0,52.0,143.0,12.0,0.51,690.0,0.0
W130015077342101,4558,KARNATAKA,Bangalore Urban,BANGALORE NORTH,Malleswaram,13.0042,77.5672,2019,8.06,610.0,0.0,232.0,64.0,22.0,25.0,,230.0,28.0,39.0,45.0,6.0,0.48,366.0,0.01
W125130077353002,4559,KARNATAKA,Bangalore Urban,BANGALORE SOUTH,Gottigere A,12.8583,77.5842,2019,8.24,980.0,0.0,110.0,181.0,125.0,136.0,,205.0,32.0,30.0,145.0,12.0,0.5,588.0,0.02
W125508077391001,4560,KARNATAKA,Bangalore Urban,BANGALORE SOUTH,Hsr Layout,12.9189,77.6503,2019,8.12,520.0,0.0,98.0,78.0,43.0,37.0,,105.0,24.0,11.0,70.0,4.0,0.34,312.0,0.0
W125342077331101,4561,KARNATAKA,Bangalore Urban,BANGALORE SOUTH,Vasanthpura,12.895,77.5531,2019,7.86,1640.0,0.0,220.0,270.0,154.0,130.0,,480.0,56.0,83.0,155.0,5.0,1.36,984.0,0.0
W164330075040001,4562,KARNATAKA,Belgaum,ATHNI,Athni,16.725,75.0667,2019,7.89,2000.0,0.0,183.0,312.0,274.0,132.0,,500.0,68.0,80.0,226.0,3.0,0.42,1200.0,0.0
W164415075084501,4563,KARNATAKA,Belgaum,ATHNI,Badchi,16.7375,75.1458,2019,7.65,1680.0,0.0,226.0,241.0,284.0,10.0,,615.0,78.0,102.0,76.0,11.0,0.34,1008.0,0.04
W163800075003001,4564,KARNATAKA,Belgaum,ATHNI,Halyal1,16.6333,75.0083,2019,9.13,2040.0,18.0,6.0,305.0,376.0,43.0,,475.0,62.0,78.0,138.0,71.0,0.35,1224.0,0.0
W164530075140001,4565,KARNATAKA,Belgaum,ATHNI,Khotanatti,16.7583,75.2333,2019,7.9,1900.0,0.0,201.0,305.0,308.0,56.0,,755.0,72.0,140.0,80.0,2.0,0.89,1140.0,0.0
W165410075071001,4566,KARNATAKA,Belgaum,ATHNI,Mallabad1,16.9028,75.1194,2019,8.1,1340.0,0.0,122.0,206.0,228.0,118.0,,545.0,66.0,92.0,69.0,2.0,0.44,804.0,0.01
W164401074501501,4567,KARNATAKA,Belgaum,ATHNI,Mangsuli,16.7336,74.8375,2019,8.16,3160.0,0.0,146.0,696.0,316.0,95.0,,1000.0,162.0,144.0,185.0,3.0,0.62,1896.0,0.0
W164500074593001,4568,KARNATAKA,Belgaum,ATHNI,Mole,16.75,74.9917,2019,8.47,7450.0,72.0,134.0,1974.0,640.0,38.0,,1585.0,242.0,238.0,921.0,2.0,0.68,4470.0,0.0
W163830075043001,4569,KARNATAKA,Belgaum,ATHNI,Radderhatti,16.6417,75.075,2019,8.0,2030.0,0.0,159.0,327.0,374.0,65.0,,880.0,94.0,157.0,86.0,5.0,0.64,1218.0,0.0
W155200074300001,4570,KARNATAKA,Belgaum,BELGAUM,Belgaum1,15.8667,74.5,2019,7.97,660.0,0.0,183.0,99.0,55.0,6.0,,205.0,36.0,28.0,51.0,2.0,0.11,396.0,0.0
W155500074390001,4571,KARNATAKA,Belgaum,BELGAUM,Changad,15.9167,74.65,2019,8.06,700.0,0.0,122.0,85.0,101.0,0.0,,215.0,28.0,35.0,44.0,37.0,0.34,420.0,0.0
W154608074333001,4572,KARNATAKA,Belgaum,BELGAUM,Halaga,15.7689,74.5583,2019,7.92,790.0,0.0,262.0,92.0,74.0,0.0,,330.0,20.0,68.0,47.0,3.0,0.27,474.0,0.0
W155341074393501,4573,KARNATAKA,Belgaum,BELGAUM,Sulebhavi,15.8947,74.6508,2019,8.25,1130.0,0.0,110.0,185.0,115.0,118.0,,355.0,36.0,64.0,121.0,6.0,0.36,678.0,0.0
W160400074311501,4574,KARNATAKA,Belgaum,BELGAUM,Sutagatti,16.0667,74.5169,2019,7.96,600.0,0.0,232.0,21.0,88.0,39.0,,245.0,44.0,33.0,59.0,1.0,0.46,360.0,0.01
W154730074280501,4575,KARNATAKA,Belgaum,BELGAUM,Uchagaon,15.7917,74.4681,2019,9.14,390.0,18.0,6.0,53.0,47.0,81.0,,170.0,36.0,19.0,31.0,1.0,0.31,234.0,0.09
W160138074315701,4576,KARNATAKA,Belgaum,BELGAUM,Vantamuri,16.0272,74.5181,2019,9.93,510.0,12.0,55.0,71.0,58.0,59.0,,105.0,20.0,13.0,81.0,6.0,0.39,306.0,0.01
W162140074391301,4577,KARNATAKA,Belgaum,CHIKODI,Belakud,16.3611,74.6503,2019,7.87,3760.0,0.0,128.0,746.0,576.0,244.0,,1415.0,332.0,142.0,160.0,6.0,0.78,2256.0,0.0
W163200074361501,4578,KARNATAKA,Belgaum,CHIKODI,Examba,16.5333,74.6003,2019,7.82,3200.0,0.0,226.0,611.0,428.0,122.0,,765.0,80.0,137.0,281.0,52.0,0.56,1920.0,0.0
W162915074281501,4579,KARNATAKA,Belgaum,CHIKODI,Galatga,16.4875,74.4669,2019,7.6,990.0,0.0,232.0,107.0,115.0,52.0,,345.0,36.0,62.0,64.0,2.0,0.22,594.0,0.0
W162040074434001,4580,KARNATAKA,Belgaum,CHIKODI,Kabbur,16.3444,74.7178,2019,7.75,950.0,0.0,445.0,43.0,101.0,0.0,,335.0,18.0,70.0,72.0,3.0,0.64,570.0,0.04
W162415074224501,4581,KARNATAKA,Belgaum,CHIKODI,Nippani1,16.4042,74.3678,2019,7.98,1090.0,0.0,317.0,128.0,118.0,12.0,,340.0,18.0,72.0,97.0,3.0,0.85,654.0,0.0
W163100074310001,4582,KARNATAKA,Belgaum,CHIKODI,Soundalga1,16.5167,74.5167,2019,7.99,1000.0,0.0,226.0,114.0,100.0,72.0,,360.0,24.0,73.0,78.0,1.0,0.48,600.0,0.01
W161300074530001,4583,KARNATAKA,Belgaum,GOKAK,Arabhavi,16.2167,74.8833,2019,7.84,1030.0,0.0,226.0,99.0,94.0,72.0,,260.0,38.0,40.0,90.0,49.0,0.61,618.0,0.0
W160530074554501,4584,KARNATAKA,Belgaum,GOKAK,CHIKKANANDI,16.0878,74.9175,2019,8.56,440.0,42.0,61.0,36.0,57.0,0.0,,120.0,14.0,21.0,43.0,2.0,0.58,264.0,0.0
W161057074413201,4585,KARNATAKA,Belgaum,GOKAK,Ghodageri,16.1825,74.6842,2019,7.68,1090.0,0.0,153.0,170.0,114.0,43.0,,260.0,46.0,35.0,95.0,8.0,0.37,654.0,0.0
W160120074494001,4586,KARNATAKA,Belgaum,GOKAK,Khanagaon,16.0222,74.8178,2019,8.22,1330.0,0.0,220.0,199.0,138.0,101.0,,350.0,32.0,66.0,119.0,14.0,1.09,798.0,0.0
W160449074410401,4587,KARNATAKA,Belgaum,GOKAK,Kundargi,16.0803,74.6844,2019,7.97,830.0,0.0,214.0,92.0,60.0,23.0,,165.0,26.0,24.0,59.0,45.0,0.71,498.0,0.0
W160500074570001,4588,KARNATAKA,Belgaum,GOKAK,Mamadapur,16.0833,74.95,2019,8.19,1110.0,0.0,207.0,163.0,127.0,25.0,,290.0,42.0,45.0,90.0,16.0,0.62,666.0,0.04
W161800074543601,4589,KARNATAKA,Belgaum,GOKAK,Naganur,16.3,74.91,2019,8.27,1640.0,0.0,195.0,277.0,300.0,143.0,,685.0,48.0,137.0,97.0,2.0,0.67,984.0,0.0
W160900075040001,4590,KARNATAKA,Belgaum,GOKAK,Parthanhalli,16.15,75.0667,2019,7.87,1830.0,0.0,189.0,270.0,352.0,35.0,,530.0,42.0,103.0,142.0,3.0,0.59,1098.0,0.0
W161230074510001,4591,KARNATAKA,Belgaum,GOKAK,Sangankeri,16.2083,74.85,2019,7.82,950.0,0.0,238.0,128.0,99.0,43.0,,375.0,22.0,78.0,49.0,3.0,0.38,570.0,0.0
W161125074351901,4592,KARNATAKA,Belgaum,HUKERI,Bastwad,16.1903,74.5836,2019,7.86,860.0,0.0,232.0,99.0,64.0,42.0,,250.0,28.0,44.0,70.0,14.0,0.8300000000000001,516.0,0.0
W161800074431501,4593,KARNATAKA,Belgaum,HUKERI,Bellad Bagewadi,16.3,74.7169,2019,9.43,750.0,36.0,73.0,121.0,60.0,0.0,,130.0,14.0,23.0,102.0,2.0,0.52,450.0,0.0
W161400074320001,4594,KARNATAKA,Belgaum,HUKERI,Gotur,16.2333,74.5333,2019,8.12,500.0,0.0,153.0,36.0,88.0,3.0,,155.0,22.0,24.0,42.0,2.0,0.6900000000000001,300.0,0.0
W160600074415901,4595,KARNATAKA,Belgaum,HUKERI,Gumachinamardi,16.1,74.6847,2019,8.3,1850.0,78.0,232.0,256.0,132.0,88.0,,295.0,26.0,56.0,178.0,214.0,1.16,1110.0,0.0
W161330074362001,4596,KARNATAKA,Belgaum,HUKERI,Hukeri1,16.225,74.6006,2019,9.53,840.0,36.0,6.0,178.0,84.0,8.0,,125.0,18.0,19.0,130.0,6.0,0.48,504.0,0.01
W161530074393001,4597,KARNATAKA,Belgaum,HUKERI,Hulloli,16.2583,74.6508,2019,8.4,590.0,36.0,104.0,43.0,68.0,34.0,,200.0,26.0,33.0,47.0,1.0,0.51,354.0,0.01
W160954074370201,4598,KARNATAKA,Belgaum,HUKERI,Hunuru,16.165,74.6172,2019,7.92,460.0,0.0,201.0,28.0,49.0,1.0,,150.0,20.0,24.0,39.0,1.0,0.5700000000000001,276.0,0.01
W132330076315301,4599,KARNATAKA,Belgaum,HUKERI,Madihalli,16.2117,74.6181,2019,9.73,450.0,18.0,92.0,36.0,51.0,0.0,,95.0,14.0,15.0,47.0,14.0,0.41,270.0,0.0
W161530074290001,4600,KARNATAKA,Belgaum,HUKERI,Sankeshwar,16.2583,74.4833,2019,7.86,1070.0,0.0,348.0,121.0,86.0,37.0,,480.0,18.0,106.0,71.0,1.0,0.43,642.0,0.0
W161609074345101,4601,KARNATAKA,Belgaum,HUKERI,Yeli Munoli,16.2692,74.5808,2019,9.0,1490.0,54.0,30.0,249.0,152.0,184.0,,385.0,24.0,79.0,200.0,8.0,0.55,894.0,0.06
W153210074292501,4602,KARNATAKA,Belgaum,KHANAPUR,Gunji,15.5361,74.4839,2019,9.34,280.0,42.0,12.0,28.0,40.0,0.0,,55.0,10.0,7.0,39.0,6.0,0.58,168.0,0.0
W154000074300001,4603,KARNATAKA,Belgaum,KHANAPUR,Khanapur1,15.6667,74.5,2019,7.66,510.0,0.0,67.0,71.0,38.0,46.0,,125.0,28.0,13.0,38.0,3.0,0.14,306.0,0.0
W155015074550501,4604,KARNATAKA,Belgaum,PARASGAD,Bailhongal,15.8375,74.9181,2019,7.89,780.0,0.0,201.0,78.0,86.0,22.0,,220.0,34.0,33.0,58.0,2.0,0.35,468.0,0.0
W155450074550001,4605,KARNATAKA,Belgaum,PARASGAD,Hallakki,15.9139,74.9167,2019,8.19,640.0,0.0,207.0,43.0,54.0,90.0,,295.0,22.0,58.0,38.0,2.0,1.08,384.0,0.0
W155930075030001,4606,KARNATAKA,Belgaum,PARASGAD,Sopadla,15.9917,75.05,2019,7.89,1620.0,0.0,293.0,220.0,252.0,32.0,,365.0,30.0,70.0,220.0,57.0,0.68,972.0,0.02
W160043075114901,4607,KARNATAKA,Belgaum,RAMDURG,Godachi,16.0119,75.1969,2019,7.81,1040.0,0.0,201.0,135.0,153.0,1.0,,345.0,34.0,63.0,80.0,5.0,0.54,624.0,0.0
W163830074530001,4608,KARNATAKA,Belgaum,RAYBAG,Ainapur,16.6417,74.8833,2019,7.33,1710.0,0.0,293.0,256.0,290.0,25.0,,515.0,72.0,81.0,164.0,13.0,0.23,1026.0,0.0
W162530074502002,4609,KARNATAKA,Belgaum,RAYBAG,Bekud,16.425,74.8339,2019,8.44,1980.0,54.0,61.0,433.0,208.0,6.0,,635.0,106.0,90.0,134.0,3.0,0.46,1188.0,0.0
W163600074560001,4610,KARNATAKA,Belgaum,RAYBAG,Kuduchi,16.6,74.9333,2019,8.15,730.0,0.0,122.0,114.0,72.0,46.0,,280.0,38.0,45.0,37.0,1.0,0.42,438.0,0.0
W162600074473001,4611,KARNATAKA,Belgaum,RAYBAG,Yebaratti,16.4333,74.7842,2019,9.48,1750.0,12.0,30.0,249.0,356.0,148.0,,560.0,62.0,98.0,190.0,5.0,0.58,1050.0,0.0
W163100074460001,4612,KARNATAKA,Belgaum,RAYBAG,Yedrav,16.5167,74.7667,2019,8.0,3100.0,0.0,116.0,653.0,396.0,135.0,,1315.0,240.0,174.0,171.0,3.0,0.59,1860.0,0.0
W153300074470001,4613,KARNATAKA,Belgaum,SAMPGAON,Kittur1,15.55,74.7833,2019,8.03,820.0,0.0,183.0,92.0,145.0,0.0,,175.0,22.0,29.0,126.0,4.0,0.58,492.0,0.0
W155230074423001,4614,KARNATAKA,Belgaum,SAMPGAON,Sutagatti1,15.875,74.7083,2019,8.78,440.0,24.0,24.0,53.0,65.0,34.0,,150.0,22.0,23.0,45.0,5.0,0.31,264.0,0.94
W150949076513302,4615,KARNATAKA,Bellary,Bellary,Allipuram1,15.1636,76.8592,2019,8.5,3600.0,51.0,283.0,449.0,277.0,0.0,,565.0,120.0,64.0,312.0,14.0,0.71,2160.0,0.01
W152400076420001,4616,KARNATAKA,Bellary,Bellary,Emmiganur,15.4,76.7,2019,8.4,3000.0,33.0,317.0,355.0,99.0,0.0,,410.0,78.0,52.0,234.0,12.0,2.4,1800.0,0.11
W145822075575501,4617,KARNATAKA,Bellary,Hadagalli,Dasarahally Tanda,14.9728,75.9653,2019,8.71,930.0,45.0,120.0,45.0,22.0,190.0,,180.0,32.0,24.0,91.0,0.0,1.18,558.0,0.04
W145900075480001,4618,KARNATAKA,Bellary,Hadagalli,Magala,14.9833,75.8,2019,9.38,2900.0,60.0,230.0,433.0,97.0,31.0,,350.0,64.0,46.0,168.0,204.0,0.76,1740.0,
W145912076121801,4619,KARNATAKA,Bellary,Hadagalli,Uthangi,14.9867,76.205,2019,9.45,3400.0,84.0,577.0,355.0,167.0,8.0,,375.0,60.0,54.0,196.0,300.0,0.85,2040.0,0.04
W151032076221602,4620,KARNATAKA,Bellary,Hospet,Danapura,15.1756,76.3711,2019,8.4,3500.0,39.0,268.0,505.0,116.0,35.0,,480.0,98.0,57.0,256.0,142.0,1.09,2100.0,0.01
W152010076274001,4621,KARNATAKA,Bellary,Hospet,Hampi-A,15.3361,76.4611,2019,8.94,600.0,33.0,85.0,89.0,80.0,0.0,,265.0,42.0,39.0,36.0,8.0,0.47,360.0,0.02
W151700076220002,4622,KARNATAKA,Bellary,Hospet,Hospet-A,15.2833,76.3667,2019,8.76,770.0,57.0,139.0,55.0,56.0,0.0,,200.0,40.0,24.0,58.0,16.0,0.0,462.0,0.02
W151000076220001,4623,KARNATAKA,Bellary,Hospet,Mariyammanahalli1,15.1667,76.3667,2019,9.2,2600.0,33.0,130.0,664.0,150.0,86.0,,210.0,42.0,25.0,518.0,8.0,0.5,1560.0,0.04
W151951076305901,4624,KARNATAKA,Bellary,Hospet,Venkatapura,15.3308,76.5164,2019,8.92,1250.0,42.0,384.0,135.0,41.0,187.0,,350.0,64.0,46.0,183.0,0.0,1.8,750.0,0.01
W145158076264901,4625,KARNATAKA,Bellary,Kudligi,Kakkuppi,14.8661,76.4469,2019,8.43,1470.0,60.0,126.0,270.0,131.0,5.0,,380.0,66.0,52.0,146.0,3.0,3.4,882.0,0.01
W150200076290001,4626,KARNATAKA,Bellary,Sandur,Yeswanthanagar,15.0333,76.4833,2019,8.59,2400.0,78.0,171.0,391.0,116.0,39.0,,425.0,80.0,54.0,215.0,1.0,0.89,1440.0,0.0
